Anio,Mes,Num_Mes,Fecha,Provincia,Distrito,Categoria_enfermedad,Sexo,Nro_casos
2017,Abril,04,2017-04-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,5
2017,Abril,04,2017-04-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,6
2017,Mayo,05,2017-05-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,3
2017,Mayo,05,2017-05-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,4
2017,Junio,06,2017-06-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,7
2017,Junio,06,2017-06-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,5
2017,Julio,07,2017-07-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,6
2017,Julio,07,2017-07-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,4
2017,Agosto,08,2017-08-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,4
2017,Agosto,08,2017-08-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,5
2017,Setiembre,09,2017-09-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,12
2017,Setiembre,09,2017-09-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,6
2017,Octubre,10,2017-10-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,10
2017,Octubre,10,2017-10-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,3
2017,Noviembre,11,2017-11-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,7
2017,Noviembre,11,2017-11-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,3
2017,Diciembre,12,2017-12-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,3
2017,Diciembre,12,2017-12-01,Lima,LINCE,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,6
2017,Enero,01,2017-01-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2017,Enero,01,2017-01-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Febrero,02,2017-02-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2017,Febrero,02,2017-02-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Marzo,03,2017-03-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2017,Marzo,03,2017-03-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Abril,04,2017-04-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,1
2017,Abril,04,2017-04-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Mayo,05,2017-05-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2017,Mayo,05,2017-05-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Junio,06,2017-06-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2017,Junio,06,2017-06-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Julio,07,2017-07-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2017,Julio,07,2017-07-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Agosto,08,2017-08-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2017,Agosto,08,2017-08-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Setiembre,09,2017-09-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2017,Setiembre,09,2017-09-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Octubre,10,2017-10-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2017,Octubre,10,2017-10-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Noviembre,11,2017-11-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2017,Noviembre,11,2017-11-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Diciembre,12,2017-12-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Femenino,0
2017,Diciembre,12,2017-12-01,Lima,LINCE,HIPERTENSION SECUNDARIA,Masculino,0
2017,Enero,01,2017-01-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Enero,01,2017-01-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2017,Febrero,02,2017-02-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Febrero,02,2017-02-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2017,Marzo,03,2017-03-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,2
2017,Marzo,03,2017-03-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2017,Abril,04,2017-04-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Abril,04,2017-04-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2017,Mayo,05,2017-05-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Mayo,05,2017-05-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2017,Junio,06,2017-06-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Junio,06,2017-06-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2017,Julio,07,2017-07-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Julio,07,2017-07-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2017,Agosto,08,2017-08-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2017,Agosto,08,2017-08-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2017,Setiembre,09,2017-09-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Setiembre,09,2017-09-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2017,Octubre,10,2017-10-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Octubre,10,2017-10-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2017,Noviembre,11,2017-11-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Noviembre,11,2017-11-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2017,Diciembre,12,2017-12-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Diciembre,12,2017-12-01,Lima,LINCE,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2017,Enero,01,2017-01-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,6
2017,Enero,01,2017-01-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,6
2017,Febrero,02,2017-02-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,6
2017,Febrero,02,2017-02-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2017,Marzo,03,2017-03-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,6
2017,Marzo,03,2017-03-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,2
2017,Abril,04,2017-04-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,7
2017,Abril,04,2017-04-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,8
2017,Mayo,05,2017-05-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,0
2017,Mayo,05,2017-05-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2017,Junio,06,2017-06-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,0
2017,Junio,06,2017-06-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2017,Julio,07,2017-07-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2017,Julio,07,2017-07-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2017,Agosto,08,2017-08-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,1
2017,Agosto,08,2017-08-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2017,Setiembre,09,2017-09-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,0
2017,Setiembre,09,2017-09-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2017,Octubre,10,2017-10-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2017,Octubre,10,2017-10-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2017,Noviembre,11,2017-11-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2017,Noviembre,11,2017-11-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,1
2017,Diciembre,12,2017-12-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2017,Diciembre,12,2017-12-01,Lima,LINCE,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2017,Enero,01,2017-01-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,56
2017,Enero,01,2017-01-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,29
2017,Febrero,02,2017-02-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,37
2017,Febrero,02,2017-02-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,34
2017,Marzo,03,2017-03-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,49
2017,Marzo,03,2017-03-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,29
2017,Abril,04,2017-04-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,51
2017,Abril,04,2017-04-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,25
2017,Mayo,05,2017-05-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,68
2017,Mayo,05,2017-05-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,29
2017,Junio,06,2017-06-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,46
2017,Junio,06,2017-06-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,34
2017,Julio,07,2017-07-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,32
2017,Julio,07,2017-07-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,20
2017,Agosto,08,2017-08-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,43
2017,Agosto,08,2017-08-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,28
2017,Setiembre,09,2017-09-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,40
2017,Setiembre,09,2017-09-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,35
2017,Octubre,10,2017-10-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,62
2017,Octubre,10,2017-10-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,31
2017,Noviembre,11,2017-11-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,39
2017,Noviembre,11,2017-11-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,37
2017,Diciembre,12,2017-12-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,34
2017,Diciembre,12,2017-12-01,Lima,LOS OLIVOS,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,15
2017,Enero,01,2017-01-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,2
2017,Enero,01,2017-01-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2017,Febrero,02,2017-02-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,1
2017,Febrero,02,2017-02-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,1
2017,Marzo,03,2017-03-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,0
2017,Marzo,03,2017-03-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,1
2017,Abril,04,2017-04-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,3
2017,Abril,04,2017-04-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,1
2017,Mayo,05,2017-05-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,4
2017,Mayo,05,2017-05-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,1
2017,Junio,06,2017-06-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,2
2017,Junio,06,2017-06-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,1
2017,Julio,07,2017-07-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,0
2017,Julio,07,2017-07-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2017,Agosto,08,2017-08-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,1
2017,Agosto,08,2017-08-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2017,Setiembre,09,2017-09-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,1
2017,Setiembre,09,2017-09-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2017,Octubre,10,2017-10-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,2
2017,Octubre,10,2017-10-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,1
2017,Noviembre,11,2017-11-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,1
2017,Noviembre,11,2017-11-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,0
2017,Diciembre,12,2017-12-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Femenino,0
2017,Diciembre,12,2017-12-01,Lima,LOS OLIVOS,HIPERTENSION SECUNDARIA,Masculino,1
2017,Enero,01,2017-01-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2017,Enero,01,2017-01-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,3
2017,Febrero,02,2017-02-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,3
2017,Febrero,02,2017-02-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,3
2017,Marzo,03,2017-03-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Marzo,03,2017-03-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,3
2017,Abril,04,2017-04-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,0
2017,Abril,04,2017-04-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,3
2017,Mayo,05,2017-05-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,4
2017,Mayo,05,2017-05-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,3
2017,Junio,06,2017-06-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,3
2017,Junio,06,2017-06-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2017,Julio,07,2017-07-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,2
2017,Julio,07,2017-07-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2017,Agosto,08,2017-08-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2017,Agosto,08,2017-08-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,3
2017,Setiembre,09,2017-09-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2017,Setiembre,09,2017-09-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,3
2017,Octubre,10,2017-10-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,2
2017,Octubre,10,2017-10-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,0
2017,Noviembre,11,2017-11-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,4
2017,Noviembre,11,2017-11-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,1
2017,Diciembre,12,2017-12-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Femenino,1
2017,Diciembre,12,2017-12-01,Lima,LOS OLIVOS,OTRAS ARRITMIAS CARDIACAS,Masculino,2
2017,Enero,01,2017-01-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,45
2017,Enero,01,2017-01-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2017,Febrero,02,2017-02-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,33
2017,Febrero,02,2017-02-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,9
2017,Marzo,03,2017-03-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,32
2017,Marzo,03,2017-03-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,8
2017,Abril,04,2017-04-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,20
2017,Abril,04,2017-04-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2017,Mayo,05,2017-05-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,15
2017,Mayo,05,2017-05-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,0
2017,Junio,06,2017-06-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,9
2017,Junio,06,2017-06-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,5
2017,Julio,07,2017-07-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,2
2017,Julio,07,2017-07-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2017,Agosto,08,2017-08-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,3
2017,Agosto,08,2017-08-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2017,Setiembre,09,2017-09-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,6
2017,Setiembre,09,2017-09-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,6
2017,Octubre,10,2017-10-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,11
2017,Octubre,10,2017-10-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,3
2017,Noviembre,11,2017-11-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,7
2017,Noviembre,11,2017-11-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,5
2017,Diciembre,12,2017-12-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Femenino,5
2017,Diciembre,12,2017-12-01,Lima,LOS OLIVOS,VENAS VARICOSAS DE LOS MIEMBROS INFERIORES,Masculino,4
2017,Enero,01,2017-01-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,54
2017,Enero,01,2017-01-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,34
2017,Febrero,02,2017-02-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,68
2017,Febrero,02,2017-02-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,32
2017,Marzo,03,2017-03-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,63
2017,Marzo,03,2017-03-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,22
2017,Abril,04,2017-04-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,59
2017,Abril,04,2017-04-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,21
2017,Mayo,05,2017-05-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,69
2017,Mayo,05,2017-05-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,42
2017,Junio,06,2017-06-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,67
2017,Junio,06,2017-06-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,42
2017,Julio,07,2017-07-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,44
2017,Julio,07,2017-07-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,37
2017,Agosto,08,2017-08-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,75
2017,Agosto,08,2017-08-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,44
2017,Setiembre,09,2017-09-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,74
2017,Setiembre,09,2017-09-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,48
2017,Octubre,10,2017-10-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,68
2017,Octubre,10,2017-10-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,38
2017,Noviembre,11,2017-11-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,93
2017,Noviembre,11,2017-11-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,47
2017,Diciembre,12,2017-12-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Femenino,46
2017,Diciembre,12,2017-12-01,Lima,LURIGANCHO,HIPERTENSION ESENCIAL (PRIMARIA),Masculino,15
2017,Enero,01,2017-01-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,1
2017,Enero,01,2017-01-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,3
2017,Febrero,02,2017-02-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,3
2017,Febrero,02,2017-02-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,1
2017,Marzo,03,2017-03-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,4
2017,Marzo,03,2017-03-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,3
2017,Abril,04,2017-04-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,5
2017,Abril,04,2017-04-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,2
2017,Mayo,05,2017-05-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,1
2017,Mayo,05,2017-05-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,0
2017,Junio,06,2017-06-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,0
2017,Junio,06,2017-06-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,0
2017,Julio,07,2017-07-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,0
2017,Julio,07,2017-07-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,1
2017,Agosto,08,2017-08-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,1
2017,Agosto,08,2017-08-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,0
2017,Setiembre,09,2017-09-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,1
2017,Setiembre,09,2017-09-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,0
2017,Octubre,10,2017-10-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,0
2017,Octubre,10,2017-10-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,1
2017,Noviembre,11,2017-11-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,0
2017,Noviembre,11,2017-11-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,0
2017,Diciembre,12,2017-12-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Femenino,0
2017,Diciembre,12,2017-12-01,Lima,LURIGANCHO,HIPERTENSION SECUNDARIA,Masculino,2
2017,Enero,01,2017-01-01,Lima,LURIGANCHO,OTRAS ARRITMIAS CARDIACAS,Femenino,5
2017,Enero,01,2017-01-01,Lima,LURIGANCHO,OTRAS ARRITMIAS CARDIACAS,Masculino,4
2017,Febrero,02,2017-02-01,Lima,LURIGANCHO,OTRAS ARRITMIAS CARDIACAS,Femenino,4
2017,Febrero,02,2017-02-01,Lima,LURIGANCHO,OTRAS ARRITMIAS CARDIACAS,Masculino,7
2017,Marzo,03,2017-03-01,Lima,LURIGANCHO,OTRAS ARRITMIAS CARDIACAS,Femenino,4
